text,created_at
This congress does not speak for me. They're playing a dangerous game.....,2016-11-08 06:42:11
Congress: Protect pet owners in their time of need https://t.co/IXYRwBU6MA via @Change,2016-11-08 06:42:29
Do ya know what the fucking Congress is.... lol,2016-11-08 06:42:33
"★ Congress will celebrate all Harami Mughals Invaders who brutalised, raped and looted Hindu Civilisation. Hindus r… https://t.co/7JNlIPG2h1",2016-11-08 06:42:37
Can anyone tell me why the Senate and Congress has not impeached the doj or the @fbi  #trump,2016-11-08 06:42:39
MT @etbuch: Article V is used when Congress 'abuses &amp; misapplies' its authority. #FF1776 #COSProject #PJNET https://t.co/2F5f4lMkwG,2016-11-08 06:42:43
"them with their biological families.  Bill signed the Act into law in '97 and when it stalled in Congress,  @allidoisowen @LeeAnnMcAdoo",2016-11-08 06:42:44
I know voting for pres sucks but remember 2 vote 4 kumar for congress bc fuuuuuck dave trott lmao!!!,2016-11-08 06:42:52
Houghton county vote R Slim McClean sheriff and D Makinen prosecutor. Of course Donald J Trump president. Bergman for Congress,2016-11-08 06:42:53
The only reason I'm even considering voting is because we vote on congress members as well. #WeFucked,2016-11-08 06:42:54
#TeluguNews -  TRS leaders strongly criticise Congress leaders - TV9() - Video: ... https://t.co/Dhx6DGZhlO,2016-11-08 06:42:58
.@Wharton Research Finds a Surprising Link between Fracking and Republican Power in Congress https://t.co/e1EffsOjne,2016-11-08 06:43:00
"Tomorrow Hill will be President-Elect and soon after congress will pass TPP , &amp; I'll be thinking what a waste these last 10months have been😭",2016-11-08 06:43:07
#SIGN #SHARE #PETITION #TRUMPPENCELANDSLIDE #TRUMPPENCE #CONGRESS #SCOTUS #LameDuck #PJNET #TREND #MakeThisGoViral https://t.co/TGH1cvbnYe,2016-11-08 06:43:11
TRU. it like never rlly had a chance w/ the congress smh https://t.co/HpPhSlEChd,2016-11-08 06:43:23
"Why the UN Security Council should embrace Kazakhstan
https://t.co/onmHuBevlA https://t.co/6dFWKliOKR",2016-11-08 06:43:26
President Muhammadu Buhari says the ruling All Progressives Congress (APC) will find an important national... https://t.co/cd2wlTO2PB,2016-11-08 06:43:29
Both AAP &amp; Congress is playing politics with the serious issue of waters in Punjab.  @ArvindKejriwal @INCIndia,2016-11-08 06:43:31
"यही सह वक्त है, पूरी तरह डूबो दो कांग्रेस की नैया को..!!
😂 https://t.co/YQhHVF4pqq",2016-11-08 06:43:34
"नेता भारतको सामु लम्पसार, हामी जनता नेताको सामु लम्पसार : अनि कसरी बनोस देश, कसरी होस् विकास ?! @DeubaSherbdr  https://t.co/pgLT1RSuTJ",2016-11-08 06:43:42
It's super annoying to me that the presidency is like a game show and congress basically has guaranteed positions bc nobody gaf about them,2016-11-08 06:43:42
"After 'khatia', Congress seems to have lost Prashant Kishor also in Uttar Pradesh https://t.co/rLkj6Av7xD",2016-11-08 06:43:48
"Rahul Gandhi, Kejriwal mourns death of Kanu Ramdas Gandhi Congress Vice President Rahul Ga… https://t.co/5szdOZ3ebL https://t.co/nAF5pyy3ro",2016-11-08 06:43:52
@RanaAyyub You forgot to mention journalistic subversion and Congress' collusion. https://t.co/eFjATILn0C,2016-11-08 06:43:53
"Our ONLY hope = IMPEACH OBAMA, INDICT HILLARY, SAVE THE NATION. #draintheswamp https://t.co/YjtKlmnb64",2016-11-08 06:44:03
"You had your chance to prevent this Marcos burial while you were in congress, pero wala kang ginawa! Pwe! https://t.co/L665BfqD3l",2016-11-08 06:44:05
Neither #AAP nor #Congress has done any favor to Punjab on the matter of #SYL.,2016-11-08 06:44:06
.Wharton Research Finds a Surprising Link between Fracking and Republican Power in Congress https://t.co/5EFgwX9ysj #retweet #whartonknows…,2016-11-08 06:44:12
If he's not stopped he will be. &amp; #gop Congress is so busy working to stay in pwr that they'll rubber-stamp #trump… https://t.co/xXQARYUxE5,2016-11-08 06:44:15
Balance of Power in Congress Hinges on Key Illinois Races https://t.co/ITpDFZIHYW,2016-11-08 06:44:15
And now trying to jump from the sinking ship of Congress to the leaky one of SP. What a fall 😀 https://t.co/eijW9KB3lb,2016-11-08 06:44:16
"Mail: Congress asks why FBI Deputy Director whose wife took $675,000 in Clinton related cash... by #BrianGPowell",2016-11-08 06:44:20
@UtpalKSharma @Suren_KK @OfficeOfRG but not under the intimation to congress.,2016-11-08 06:44:30
"During Congress regime, Central govt, accepted the proposal of Haryana recommending SYL canal to be built.",2016-11-08 06:44:31
whartonknows: .Wharton Research Finds a Surprising Link between Fracking and Republican Power in Congress https://t.co/QU9dP599wX,2016-11-08 06:44:46
Congress allowed Haryana to begin development on its bit of Sutlej-Yamuna Link channel. #SYL @capt_amarinder @punjabpcc,2016-11-08 06:44:49
DC police warn of rise in violence in Congress Park area after officer hit by BB gun pellets https://t.co/vtgbwREax8,2016-11-08 06:44:54
PK was planted by BJP into Congress and Jaitley was planted by Congress into BJP. Congress was smarter https://t.co/Yupwpiud1J,2016-11-08 06:45:01
Help to End #Cat Dissection in the US! Plz sign: https://t.co/mhvjsXWRgQ https://t.co/uSGJ1uEnXc,2016-11-08 06:45:08
@DrGarekar गांधीजी का कांग्रेस को खत्म करने का सपना अब जल्दी सच होने वाला है। हाथ में तलवार लिये योद्धा की बस entry… https://t.co/njNjQKgibZ,2016-11-08 06:45:08
FBI tells Congress it has not changed conclusion on Clinton emails | @scoopit https://t.co/6HJFrB8GfP,2016-11-08 06:45:13
"As congress gave RTI, please give right to receive/acknowledge every complaint(RTR ) to fix the accountability to eradicate the corruption.",2016-11-08 06:45:22
"AG Loretta Lynch questioned by congress why she let Clinton off the hook (and meet Bill in private shortly before):

https://t.co/Csei3ROwuh",2016-11-08 06:45:25
From past one years Almost 9 Sangh pariwar affilited volunteers brutally killed in karnataka by jihadi eliments under congress govt.sad,2016-11-08 06:45:26
Youth is ready to support Congress for their brighter future #PunjabCongressExpress #PunjaabDaCaptain… https://t.co/O9qblQfYxB,2016-11-08 06:45:31
@masayang Nope. I think President has the immunity for criminal prosecution. That is why the Congress must pursuit the impeachment.,2016-11-08 06:45:39
"Nepali Congress https://t.co/n3SwCZ3h8E President Sher Bahadur Deuba, India's Prime Minister Modi discuss Nepal situation - OnlineKhabar",2016-11-08 06:45:40
I'm sad to know Obama will be out of office soon. He handled the position as well as possible with a Republican controlled Congress,2016-11-08 06:45:41
"If she gives you as many chances as Congress gives Rahul Gandhi, she must be one hell of a masochist.",2016-11-08 06:45:47
It's okay to kill and okay to kill. If one man or a majority of judiciary or Congress says so.,2016-11-08 06:45:48
8 Immigration Policy Changes For A New Congress And President https://t.co/sGbYkIueJv #Immigration #China,2016-11-08 06:46:11
can u believe we were so close to getting rid of the 22nd amendment in 2013 so obama could've run again but no congress had to fuck up again,2016-11-08 06:46:16
"To offer waters of the Sutlej to Haryana, a waterway connecting the Sutlej &amp; Yamuna, cutting over the state, was arranged by Congress govt.",2016-11-08 06:46:17
It doesn't matter who's president because this country in run by congress  we want war congress approves it.a new law congress approves it,2016-11-08 06:46:18
"https://t.co/B38VLBv9dT
America WE Are Occupied as Long as We Allow AIPAC to DICTATE Our Government Affairs. 
Get T… https://t.co/csSIMjHITg",2016-11-08 06:46:18
"U r a bootlicker of Congress and Commies. When u tweet in support of Anti Nationals like Nandini, we can understand… https://t.co/RX8NfUaAmi",2016-11-08 06:46:20
❤️ .Wharton Research Finds a Surprising Link between Fracking and Republican Power in Congress https://t.co/pFhzirmDIS #RT #whartonknows #…,2016-11-08 06:46:22
8 Immigration Policy Changes For A New Congress And President https://t.co/Fo20GAk8Jc https://t.co/7p0M1FxZVJ,2016-11-08 06:46:23
"Wow, @sierraclub sez @RepAndyBarr, lapdog of big banks, has a 0% conservation rating!?!?! @NancyJoKemper1 for Congress! #locallex",2016-11-08 06:46:37
Huge Network |  #Congress Clinton says voters should vote for an 'inclusive America' https://t.co/vho2O1bfXW #WashingtonPost #News #HNN,2016-11-08 06:46:43
"#ImVotingBecause If trump picks @TGowdySC as AG, he won't instruct staff to not answer questions posed by congress. @LorettaLynch yeah you!",2016-11-08 06:46:44
Huge Network |  #Congress Trump lands final jabs at Clinton in Michigan https://t.co/jX9MXrus22 #WashingtonPost #News #HNN,2016-11-08 06:46:44
queen of politics only 👏🏼👏🏼👏🏼 https://t.co/EF8r2AntM0,2016-11-08 06:46:48
SAMAJVADI PARTY UP MEIN CONGRESS KO 50-60 SEATS SE ZYADA DENE WAALI NAHI HAI. LEKIN AGAR CONGRESS KI JEET 30-35... https://t.co/XRYqbNp9rP,2016-11-08 06:46:58
@JacobPerez_05 @RizzyScrub republicans control congress rn,2016-11-08 06:47:04
@fawadchaudhry USA s congress will calm Mr trump down 😝😝,2016-11-08 06:47:07
Headed to Colombia soon to speak @Escuela_Nueva 3rd Int'l Congress with @MichaelFullan1 @ColbertVicky &amp; @SRinconGallardo. @BCLSOE @mtpoc,2016-11-08 06:47:10
#ModiMinistry ‘Indian-American Congress hopefuls on cusp of making history’ https://t.co/FCKk9BeoiV,2016-11-08 07:22:14
#Congress may file for Bankruptcy to wind up with huge Non Productive Assets https://t.co/pjmLHR461B,2016-11-08 07:22:18
https://t.co/U8nJNcuCHH are making history folks!!  Join US~ https://t.co/BxjTxzKjNk,2016-11-08 07:22:38
@business VOTE STRAIGHT DEMOCRATIC- HILLARY NEEDS DEMOCRATIC CONGRESS TO PASS BILLS- INFRASTRUCTURE BILL TO HELP ECONOMY &amp; CREATE JOBS,2016-11-08 07:22:58
Planted story. You seems to enjoy sharing such planted stories. :) https://t.co/5GrP3REnJM,2016-11-08 07:22:59
BREAKING WIKI LEAKS: HILLARY TREASON  U.S. Congress &amp; Military @realDonaldTrump @TrumpStudentsNC @FL4TRUMPDOTCOM  https://t.co/kl3n90tVA5,2016-11-08 07:23:03
Rahul Gandhi To Head Congress By Year-End https://t.co/yTuPyLbhPB,2016-11-08 07:23:11
"Defending national unity, WHAT!! what the hell does this even mean? https://t.co/iUAcJOPnCH",2016-11-08 07:23:11
"Captain Amarinder Singh can get Sonia Gandhi, Rahul Gandhi and the congress unit of Haryana to promise to stop construction of #SYL-Canal",2016-11-08 07:23:12
Why #PrashantKishor and #Congress are heading for a break-up | @javedmansari | https://t.co/zFggYfYBUM via @DailyO_,2016-11-08 07:23:13
It's tick tock for Lying Loretta. https://t.co/HG31riMWpR,2016-11-08 07:23:36
"@SopanDeb ~ CONGRESS NEEDS TO IMPEACH DIRECTOR OF THE FBI, JAMES COMEY! NY WANTS TO ARREST HILLARY, DOJ SAYS STAND DOWN?
COMEY BLACKMAILED!.",2016-11-08 07:23:37
The U.S. Elected The First Woman To Congress 100 Years Ago https://t.co/fS1rtobxVk,2016-11-08 07:23:51
bjp's two and a half years in power are enough https://t.co/5BlzzQ4yjG,2016-11-08 07:23:52
MT @sdv92: #POTUS has Term Limits.  Why not Congress and SCOTUS?  #TermLimits #COSProject #PJNET https://t.co/Xjqe40gAg5,2016-11-08 07:23:54
@chetan_bhagat add a 3rd option as well no matter who leads I won't vote for Congress @NalinSKohli @sambitswaraj @drdineshbjp,2016-11-08 07:24:02
If they ban you from writing anymore books. https://t.co/jwdpkNyPWs,2016-11-08 07:24:11
Republican James Comey. You know which side of the fence he's on #TrumpServer #Election2016 https://t.co/TdGIljjFBE,2016-11-08 07:24:15
Congress: Protect pet owners in their time of need - Sign the Petition! https://t.co/9xO0TkCPG8 via @Change,2016-11-08 07:24:16
Journalist tweets his *129* findings covering Trump campaign. I'm here for a hug when you're finished reading and w… https://t.co/KhlzNepGVw,2016-11-08 07:24:25
Yes. #Congress struck in a Time Machine. https://t.co/tklZTfdzyu,2016-11-08 07:24:26
"@narendramodi @HMOIndia @PrakashJavdekar If NDTV ban is taken back, we'll assume BJP is new Congress making compromises on National Security",2016-11-08 07:24:27
Congress talking of democracy and fundamental rights is like the devil quoting... https://t.co/ANR6dHSO21 by #BJP4India via @c0nvey,2016-11-08 07:24:28
@WSJ VOTE STRAIGHT DEMOCRATIC- HILLARY NEEDS DEMOCRATIC CONGRESS TO PASS BILLS -ESPECIALLY INFRASTRUCTURE BILL TO HELP ECONOMY &amp; CREATE JOBS,2016-11-08 07:24:30
"@ZeeNews @ETDefence  @sardanarohit @virendersehwag @narendramodi 
Here's why u all can say now that good days hv cum https://t.co/etahZz2SE4",2016-11-08 07:24:37
Ye Congress pehle ka Congress nahi hai ye ab deshdroh Congress hai #HTP ibn,2016-11-08 07:24:37
"@DrGPradhan Congress survives within BJP, right under the nose of Sri @narendramodi @MVenkaiahNaidu @arunjaitley . Now Congress Mukta BJP.",2016-11-08 07:25:01
The arts are an even better barometer of what is happening in our world than the stock market or the debates in congress.,2016-11-08 07:25:06
BREAKING WIKI LEAKS: HILLARY TREASON  U.S. Congress &amp; Military @trumpstudentsPA @TrumpStudents @TrumpStudentsCT  https://t.co/kl3n90tVA5,2016-11-08 07:25:11
"Kyon bhai? Party badalne ka iraada hai? Your side of the thaali no good anymore, baingan ji? https://t.co/AgpneK3c4c",2016-11-08 07:25:11
I regret not starting my mock congress research lol,2016-11-08 07:25:23
This shows Gandhi's are just faces actual power of congress lies some where else :) https://t.co/O3WX5wQ3eP,2016-11-08 07:25:39
Govt seeks to silence those who disagree with it: Rahul at Congress meet https://t.co/LV6Qn1C7rv,2016-11-08 07:25:41
Govt seeks to silence those who disagree with it: Rahul at Congress meet-https://t.co/oRwhOQIP7N,2016-11-08 07:25:42
In his first national election my dad messaged me to make sure I got in my vote for HRC &amp; Congress. Never felt more American. #imwithher,2016-11-08 07:25:46
@narendramodi govt will meet the same fate as Vajpayee govt. We voted u for showing guts. Not doign the same thing… https://t.co/MCr22Zrm58,2016-11-08 07:25:48
Quant Base on the Small Big Data Congress (in Dutch). #analytics #BigData https://t.co/zT6mVO7CbA,2016-11-08 07:25:53
@HeminderKaur Congress wid majority seems not easy..chances of Akali again rises...Rest time will say,2016-11-08 07:25:56
"@RanaAyyub do you have the conviction and courage to troll abusively as in case of modi with respect to all Congress men,",2016-11-08 07:26:08
Someone wants a Congress ticket 😏 https://t.co/r11ubPgRcP,2016-11-08 07:26:08
On my way to #BARC Congress! Presenting #IoT #BigData and our partnership with Schaeffler,2016-11-08 07:26:15
@chetan_bhagat not voting to Congress.,2016-11-08 07:26:23
Frequent interactions with Nepal https://t.co/VqcfweBlpf,2016-11-08 07:26:26
We shouldn't talk about #NandiniSundar because missing Najeeb is the only vote Bank story for AAP and Congress,2016-11-08 07:26:26
BREAKING WIKI LEAKS: HILLARY TREASON  U.S. Congress &amp; Military @youlivethrice @immigrant4trump @TrumpHispanics  https://t.co/kl3n90tVA5,2016-11-08 07:26:27
In his first national election my dad messaged me to make sure I got in my vote for HRC &amp; Congress. Never felt more American. #imwithher,2016-11-08 07:26:53
https://t.co/6bhviMXjew ~ We can do this together ~ #DrainHerSwamp ~ Join https://t.co/cr69aHkvro,2016-11-08 07:26:55
"LYNCH is a disgrace to black humanity, next to JayZ of course! #MAGA https://t.co/kbjpUJ1ZPl",2016-11-08 07:26:56
Quant Base on the Small Big Data Congress (in Dutch). #analytics #BigData https://t.co/Cp0ajI0h1B,2016-11-08 07:26:59
@CNN You mean the brand that allowed an undisciplined fascist onto the national stage? Let's just say congress numbers won't be going up.,2016-11-08 07:27:01
So I'm read up on my props but can't find much info on state senate and congress seats?,2016-11-08 07:27:03
Britain says concerned by Chinese National People's Congress's decision on Hong Kong https://t.co/ZaJWRtDpHH https://t.co/H5hMZYk6gy,2016-11-08 07:27:14
Balance of Power in Congress Hinges on Key Illinois Races https://t.co/A337yEG27i,2016-11-08 07:27:20
Do they have a future?! 😳 https://t.co/M6q4Ay39Gf,2016-11-08 07:27:20
